COPY 1/60/1	TranskribusXML/p001.xml	N	C15163751	JELYQXNBVBMYKEPOUFQUZJUW
COPY 1/60/103	TranskribusXML/p187.xml	N	C15163853	EEFRMOZFMSKPXUJTFVWMZHBA
COPY 1/60/104	TranskribusXML/p188.xml	Y	C15163854	VWIOMKVNPWPFLNNKDHFNBZPM
COPY 1/60/104	TranskribusXML/p189.xml	N	C15163854	HAFLQXYVPRRPRDMGORIGYJPT
COPY 1/60/105	TranskribusXML/p190.xml	Y	C15163855	TCREAFSIFAJKIIGFNVWQFFGE
COPY 1/60/105	TranskribusXML/p191.xml	N	C15163855	WEJQVEZMKZJGCDNXIUZWYTOO
COPY 1/60/106	TranskribusXML/p192.xml	Y	C15163856	YKYGEBBSNPKHUKWSSCXBTOJP
COPY 1/60/106	TranskribusXML/p193.xml	N	C15163856	KGKCZVARHMCSPALELVKTRFEE
COPY 1/60/107	TranskribusXML/p194.xml	Y	C15163857	LTOUKUCYEFHHNWQMLQKGGMPM
COPY 1/60/107	TranskribusXML/p195.xml	N	C15163857	OUERNFXEGVWWGNCNJFJBIHQU
COPY 1/60/108	TranskribusXML/p196.xml	Y	C15163858	CDYIAYXYYMWQWFVJZWGAGOPM
COPY 1/60/108	TranskribusXML/p197.xml	N	C15163858	ENHHXSFNINJVWTCWSSYIBREQ
COPY 1/60/109	TranskribusXML/p198.xml	Y	C15163859	QTFZTCUVWENGHWXDIJLNPYWU
COPY 1/60/109	TranskribusXML/p199.xml	N	C15163859	WXXEPATHILDOVCMCYEACWFIN
COPY 1/60/110	TranskribusXML/p200.xml	Y	C15163860	JPPSNOGZAWJVCOLOMPCFBJOQ
COPY 1/60/110	TranskribusXML/p201.xml	YN	C15163860	LAVLRRYWVUQEABRWTQMJOCGX
COPY 1/60/111	TranskribusXML/p202.xml	Y	C15163861	JNXUVIHGBYWSUFAALCAGMCKL
COPY 1/60/111	TranskribusXML/p203.xml	N	C15163861	KKFMYLZQDIYVYCOZCJQBADXQ
COPY 1/60/112	TranskribusXML/p204.xml	Y	C15163862	FAVZYOOYYRUDBBPURTLSFWKX
COPY 1/60/112	TranskribusXML/p205.xml	N	C15163862	KUPMOXLSNNQSKGYFVYEBLMWE
COPY 1/60/113	TranskribusXML/p206.xml	Y	C15163863	HSROFAAEKMCJKMZREVWIRYFV
COPY 1/60/113	TranskribusXML/p207.xml	N	C15163863	WMPPVXFVGGDTODAQLOEWZKMT
COPY 1/60/114	TranskribusXML/p208.xml	Y	C15163864	OIQWVGPGXOGFQGRGDZECXVND
COPY 1/60/114	TranskribusXML/p209.xml	N	C15163864	DAAPNZILEGMLQRNKSLWZWVHU
COPY 1/60/115	TranskribusXML/p210.xml	Y	C15163865	OFFEIGPPRLHLBYFJKGWKJENZ
COPY 1/60/115	TranskribusXML/p211.xml	N	C15163865	RZTRPFTIPBAEIFERWJDAKYUF
COPY 1/60/116	TranskribusXML/p212.xml	Y	C15163866	PQAUABMBRXEDNQTAZNUPTHBU
COPY 1/60/116	TranskribusXML/p213.xml	N	C15163866	DPCCITVNNNOBWHFRTOUYIDLL
COPY 1/60/117	TranskribusXML/p214.xml	Y	C15163867	YBULPBIXNVDGUSIYJRIRKFNR
COPY 1/60/117	TranskribusXML/p215.xml	N	C15163867	BLXIKPSUPZIPGPKTWGDFLHJR
COPY 1/60/118	TranskribusXML/p216.xml	Y	C15163868	VZUIHIPTHRWYJTTSMSYMQWOX
COPY 1/60/118	TranskribusXML/p217.xml	N	C15163868	BVQJHMSNLBBHCWNQASIQPXZS
COPY 1/60/119	TranskribusXML/p218.xml	Y	C15163869	BQJITYJQCXMLJRCHJWXXZMRE
COPY 1/60/119	TranskribusXML/p219.xml	N	C15163869	CKAZPXYTTRQYXODPVSJSZYUI
COPY 1/60/120	TranskribusXML/p220.xml	Y	C15163870	DINJXLCZSQPDZUKMRFDPILZP
COPY 1/60/120	TranskribusXML/p221.xml	N	C15163870	OVLMSYHYZWTCNMRVFSYDTKXR
COPY 1/60/121	TranskribusXML/p222.xml	Y	C15163871	WBYILLWPCMTPWBIRVVJUXTQH
COPY 1/60/122	TranskribusXML/p223.xml	Y	C15163872	GSQJCXADDHCLHNRLKPESAOEY
COPY 1/60/122A	TranskribusXML/p224.xml	Y		IDFRAFSRUHCUBRFLUBTIQGEA
COPY 1/60/123	TranskribusXML/p225.xml	Y	C15163873	RLLXCZDISLTBYHBGHOWMGQZG
COPY 1/60/123	TranskribusXML/p226.xml	N	C15163873	GZNXTPCBFJQLSNDGNKZTSXJL
COPY 1/60/124	TranskribusXML/p227.xml	Y	C15163874	LEPVMZJYYPKUFKAUZASOUQMY
COPY 1/60/124	TranskribusXML/p228.xml	N	C15163874	ROXMEUXTAYOSQHSZBPUVCESJ
COPY 1/60/125	TranskribusXML/p229.xml	Y	C15163875	YAQOBSZMHQLTEHFREKTEMOCA
COPY 1/60/126	TranskribusXML/p230.xml	Y	C15163876	NPMHBQEJYMHFMIWQIPAWYTYF
COPY 1/60/127	TranskribusXML/p231.xml	Y	C15163877	GBRTUWWNERONKROGYQNAQNPP
COPY 1/60/127	TranskribusXML/p232.xml	N	C15163877	BYWHSCANLXCXWVTTOOXFOPNT
COPY 1/60/128	TranskribusXML/p233.xml	Y	C15163878	VDZYRNLTPBGTYKTCLEHLHPIX
COPY 1/60/128	TranskribusXML/p234.xml	N	C15163878	JXIQQZXTJUQSBLKODIZIVTQL
COPY 1/60/129	TranskribusXML/p235.xml	Y	C15163879	DZASKJNTBPCFMTWRLTPJVDGH
COPY 1/60/129	TranskribusXML/p236.xml	N	C15163879	TDHXQQTANKJPBSNFGTPINUFM
COPY 1/60/130	TranskribusXML/p237.xml	Y	C15163880	BFWPOJDJFTDBWYXAUIWBXYRL
COPY 1/60/130	TranskribusXML/p238.xml	N	C15163880	BARCUTUWHLEHXXSTZZSBWSDG
COPY 1/60/131	TranskribusXML/p239.xml	Y	C15163881	VTYXHZZNIFNBUAHHKQDBPYWD
COPY 1/60/131	TranskribusXML/p240.xml	N	C15163881	FRGDCJIDYPENHQQROEUJCBZC
COPY 1/60/132	TranskribusXML/p241.xml	Y	C15163882	IOXBOPFVZXULVJIKFWCQLXSD
COPY 1/60/133	TranskribusXML/p242.xml	Y	C15163883	ZMMEBLVPJAZSFEGJIGGIDOWY
COPY 1/60/134	TranskribusXML/p243.xml	N	C15163884	TRYAFGYVYEVILBMRUTGOTZMZ
COPY 1/60/135	TranskribusXML/p244.xml	Y	C15163885	BEAHEHYVFAAHLCDHDCKHQOOR
COPY 1/60/135	TranskribusXML/p245.xml	Y	C15163885	NMYTFNLUYOCNKQRCYKFJIEMX
COPY 1/60/136	TranskribusXML/p246.xml	Y	C15163886	PWPWOUZZFZRVNQVABXVKEJGS
COPY 1/60/136	TranskribusXML/p247.xml	N	C15163886	HCCFMQDXNROXSBTHASUFXSAT
COPY 1/60/137	TranskribusXML/p248.xml	Y	C15163887	ONOLKSEGTQHBIXNGLFSIOEFF
COPY 1/60/137	TranskribusXML/p249.xml	N	C15163887	TDEFMFWLFRHEUGJMCNVMTJEW
COPY 1/60/138	TranskribusXML/p250.xml	Y	C15163888	OAJQZGHOGPVODLJRMCDZRTMR
COPY 1/60/138	TranskribusXML/p251.xml	N	C15163888	UHHGAUHUGFWLCQJKVDWQLHMV
COPY 1/60/139	TranskribusXML/p252.xml	Y	C15163889	XKIYRAJONTPJJTTSUHLRIJWL
COPY 1/60/139	TranskribusXML/p253.xml	N	C15163889	OFEBLLYVBHRTADXHJCADSVJC
COPY 1/60/140	TranskribusXML/p254.xml	Y	C15163890	PKPTQZQCHYMSGGWCCJXVSFSL
COPY 1/60/140	TranskribusXML/p255.xml	N	C15163890	QWFKPERPXBCPTHLVJGNMEVEJ
COPY 1/60/141	TranskribusXML/p256.xml	Y	C15163891	ABYWFZXSHEBNUGQAKGEQVMCT
COPY 1/60/141	TranskribusXML/p257.xml	N	C15163891	VLTLSNROOKUMYGOWTGLENHFV
COPY 1/60/142	TranskribusXML/p258.xml	Y	C15163892	JCCWCOTDIUUSXLLHHTOEJTMI
COPY 1/60/142	TranskribusXML/p259.xml	N	C15163892	MTQEZVUJNJRXZJUJTLXLLFHI
COPY 1/60/143	TranskribusXML/p260.xml	Y	C15163893	FSZTIQBYKINRNJBXZBELRCCT
COPY 1/60/143	TranskribusXML/p261.xml	N	C15163893	GPSBHFTHDBIGGYWGNNMDHOPF
COPY 1/60/144	TranskribusXML/p262.xml	Y	C15163894	NXRXNRJZZUNIOEKNTFLNWLRG
COPY 1/60/144	TranskribusXML/p263.xml	N	C15163894	BVWSOCSANGBFJOEJARDOTWOS
COPY 1/60/145	TranskribusXML/p264.xml	Y	C15163895	VGNDKQTEDWEDOAVAQFIZWPIP
COPY 1/60/145	TranskribusXML/p265.xml	N	C15163895	LSBMWGZOHANXPVPKXGCQYEBG
COPY 1/60/146	TranskribusXML/p266.xml	Y	C15163896	ISCGLTFGGODEIEIJSMISTEFD
COPY 1/60/146	TranskribusXML/p267.xml	N	C15163896	OAYIHTDAUHRINXYWLMWPCEPS
COPY 1/60/147	TranskribusXML/p268.xml	Y	C15163897	HKECREZRUDKGEKZVYFHRCGNS
COPY 1/60/147	TranskribusXML/p269.xml	Y	C15163897	XQZKPEKBFCDBFJJYUCBAEFOO
COPY 1/60/147	TranskribusXML/p270.xml	N	C15163897	ESXIVTDNVZNXUCGHGTFMPOIM
COPY 1/60/148	TranskribusXML/p271.xml	Y	C15163898	WTQYYHDUFXJQQPXKBBKCNNKV
COPY 1/60/148	TranskribusXML/p272.xml	N	C15163898	KEHEAWMVYKKJUMCEVHEZWLFB
COPY 1/60/149	TranskribusXML/p273.xml	Y	C15163899	MFKJRMRIMTLYZPADDFHNJLJJ
COPY 1/60/149	TranskribusXML/p274.xml	N	C15163899	VFAOQJICWYVTVJMOJZYNYTNF
COPY 1/60/150	TranskribusXML/p275.xml	Y	C15163900	AGSYTPEGXEYYPYXOPDPWESPX
COPY 1/60/150	TranskribusXML/p276.xml	N	C15163900	XHNWATCUTNTOLULIRVXRRAOZ
COPY 1/60/151	TranskribusXML/p277.xml	Y	C15163901	SAKLKHOQQWUHNBEELUONXONF
COPY 1/60/151	TranskribusXML/p278.xml	N	C15163901	AGLEGMRFYPAMJAPIBEWFQDCX
COPY 1/60/152	TranskribusXML/p279.xml	N	C15163902	UOCXRMUWIUOUTPTEZZERZPWT
COPY 1/60/153	TranskribusXML/p280.xml	Y	C15163903	GEXAAHDQVYFIDAAWJQTKYDFJ
COPY 1/60/153	TranskribusXML/p281.xml	N	C15163903	BNOMHJLZSWVUHAAQWKOXTXQR
COPY 1/60/154	TranskribusXML/p282.xml	Y	C15163904	LLEDYJIAGSFPNYNTNWIQRHBP
COPY 1/60/154	TranskribusXML/p283.xml	N	C15163904	HLFWBZUGUXPTSJGVILBOPZDY
COPY 1/60/155	TranskribusXML/p284.xml	N	C15163905	GFNVARUJYWMQNVYQXWUETXYY
COPY 1/60/156	TranskribusXML/p285.xml	Y	C15163906	DLZECJGJOUUXANEUNHOOXYHE
COPY 1/60/156	TranskribusXML/p286.xml	N	C15163906	AJMLUIIZZDZNOCRDCDGBVYJH
COPY 1/60/157	TranskribusXML/p287.xml	Y	C15163907	PNVSTYLKIKWLHQWIYMKHFDYZ
COPY 1/60/157	TranskribusXML/p288.xml	N	C15163907	XQOJCAGRHFNMXCNCGRBYCQRU
COPY 1/60/158	TranskribusXML/p289.xml	Y	C15163908	NTICLMSJUTCDGCZHVQSALIDK
COPY 1/60/158	TranskribusXML/p290.xml	N	C15163908	VYORKPIFJGUIXYIIPVEATZGE
COPY 1/60/159	TranskribusXML/p291.xml	Y	C15163909	QKIAWRHPLMZMOZYBOANVDQYL
COPY 1/60/159	TranskribusXML/p292.xml	N	C15163909	YMNTRSRUQVHBPRIXUGQRHIWR
COPY 1/60/160	TranskribusXML/p293.xml	Y	C15163910	OEFNBLVBQDPUARREIGIYUKDL
COPY 1/60/160	TranskribusXML/p294.xml	N	C15163910	BDIYCLTMGWNISKCLXVXFOAGA
COPY 1/60/161	TranskribusXML/p295.xml	Y	C15163911	YUFOHBRZSJTQHSSJRPPDPWRY
COPY 1/60/161	TranskribusXML/p296.xml	N	C15163911	XYNSTRYSUKVDIXLJQYLBRBYV
COPY 1/60/162	TranskribusXML/p297.xml	Y	C15163912	UMSXGVHBCBTTVQPIXLKJAGRD
COPY 1/60/162	TranskribusXML/p298.xml	N	C15163912	EUXLYVWPQGLYALEEVCHOFBRT
COPY 1/60/163	TranskribusXML/p299.xml	Y	C15163913	KIARFGZGSHISSQKGHHFARCVM
COPY 1/60/163	TranskribusXML/p300.xml	N	C15163913	WRJGUDVISWBGYKSHGIAWGMCJ
COPY 1/60/164	TranskribusXML/p301.xml	Y	C15163914	EXLAFYUADSMVJPUXUFYVXRZT
COPY 1/60/164	TranskribusXML/p302.xml	N	C15163914	IDAPZOANXATOWZCUVPHIFYVE
COPY 1/60/165	TranskribusXML/p303.xml	Y	C15163915	VQNLDSEWBPBFZVJYNPBVFVFF
COPY 1/60/165	TranskribusXML/p304.xml	N	C15163915	LNCNTRNGGHTQIPYFRGSEEFSO
COPY 1/60/166	TranskribusXML/p305.xml	Y	C15163916	NHJGMSLAZAWOKRGEJBFRONUW
COPY 1/60/166	TranskribusXML/p306.xml	N	C15163916	LJFMMRPPDNYSYPCDNLEPMDIU
COPY 1/60/167	TranskribusXML/p307.xml	Y	C15163917	NXTFDGCAUJWDUTPAYDMEEEMK
COPY 1/60/167	TranskribusXML/p308.xml	N	C15163917	VRKMWIGLKJGQLNXCTSDUQKTF
COPY 1/60/168	TranskribusXML/p309.xml	Y	C15163918	WEZTKBAOWMYPVSIVNCBDLQMD
COPY 1/60/168	TranskribusXML/p310.xml	N	C15163918	SPSGYLYSVDDYRKQCSHVHRIIA
COPY 1/60/169	TranskribusXML/p311.xml	Y	C15163919	COHIZCTQWFPEAQNDOMNNMZLW
COPY 1/60/169	TranskribusXML/p312.xml	N	C15163919	LZBQQPBIVNTNJCEABTVMRJOF
COPY 1/60/170	TranskribusXML/p313.xml	Y	C15163920	QTHAJXAYESNMYGZBFIYPPRAM
COPY 1/60/170	TranskribusXML/p314.xml	N	C15163920	CQBJXVNEUSNEBCUTCDVWYVSW
COPY 1/60/171	TranskribusXML/p315.xml	Y	C15163921	ILJNLTFSOBTPNFRWXDQAHTSD
COPY 1/60/172	TranskribusXML/p316.xml	Y	C15163922	CUFHPIOEAXCZRCJIZUWFLHFL
COPY 1/60/172	TranskribusXML/p317.xml	N	C15163922	HVVKRYPDOCRNPDCUQWVBFHIO
COPY 1/60/173	TranskribusXML/p318.xml	Y	C15163923	PRNJFSCYICULEWECYAYWVGRO
COPY 1/60/173	TranskribusXML/p319.xml	N	C15163923	BFZOZENTUZORATPBDKAATYEF
COPY 1/60/174	TranskribusXML/p320.xml	Y	C15163924	TMQCYANNIXNIXCLGQURSERQF
COPY 1/60/174	TranskribusXML/p321.xml	N	C15163924	VKBGRXAUPRHUPSBGOPKVTJLJ
COPY 1/60/175	TranskribusXML/p322.xml	Y	C15163925	RHKMNWLCWDKORCPJLIHDWNFL
COPY 1/60/175	TranskribusXML/p323.xml	N	C15163925	RZPYXGZULSRCVAOSCWYIQNLX
COPY 1/60/176	TranskribusXML/p324.xml	Y	C15163926	KXCJTGZDUILPJJQIXPEGYWBA
COPY 1/60/176	TranskribusXML/p325.xml	N	C15163926	VGUIJELMQCXKFNMQBIFVILNU
COPY 1/60/177	TranskribusXML/p326.xml	Y	C15163927	GZLHMXRDVVUQLKZUFPNDUFZH
COPY 1/60/178	TranskribusXML/p327.xml	Y	C15163928	YGJEMUEXLTTVYBUSVKDFWGTF
COPY 1/60/178	TranskribusXML/p328.xml	N	C15163928	VQBTASNRWCDZESLCBJFZBBLX
COPY 1/60/179	TranskribusXML/p329.xml	Y	C15163929	UWXNJSOCRBFPUVQHZFWECURW
COPY 1/60/179	TranskribusXML/p330.xml	N	C15163929	KIWNUCFECUBVXAHWCVQJCVXI
COPY 1/60/180	TranskribusXML/p331.xml	Y	C15163930	SVYVFSGLMKSSNHARNIJJFNCP
COPY 1/60/180	TranskribusXML/p332.xml	N	C15163930	SPJDKZCMSNALIEEHNQPMZUCI
COPY 1/60/181	TranskribusXML/p333.xml	Y	C15163931	PYPHFZLDGXJFECMUBLRXNYNB
COPY 1/60/181	TranskribusXML/p334.xml	N	C15163931	XLFRXTFSTCAHJWEOCQVOZZEB
COPY 1/60/182	TranskribusXML/p335.xml	Y	C15163932	ERMHXGZWMSGVKFKRLGDKSSNG
COPY 1/60/182	TranskribusXML/p336.xml	N	C15163932	PZARABKJPOHGUKPOUROPGQGV
COPY 1/60/183	TranskribusXML/p337.xml	Y	C15163933	HUYIWINSFZSMCNGUCIIGZICD
COPY 1/60/183	TranskribusXML/p338.xml	N	C15163933	DQSEAFZIJADJAGGJZFONZXQP
COPY 1/60/184	TranskribusXML/p339.xml	Y	C15163934	QSOFMELQFETKVICJNPULETOE
COPY 1/60/184	TranskribusXML/p340.xml	N	C15163934	MEARFETAIKRJZAXBPQDWXPOS
COPY 1/60/185	TranskribusXML/p341.xml	Y	C15163935	ATAPWVVYDQQGGMRYYUJMPJWI
COPY 1/60/185	TranskribusXML/p342.xml	N	C15163935	KWBLXYCDFTBYSSJSDGFEFGSZ
COPY 1/60/186	TranskribusXML/p343.xml	Y	C15163936	UFRXJPIIALAHZRWDMUKRIXLI
COPY 1/60/186	TranskribusXML/p344.xml	N	C15163936	ZTWYNLTTXCXONQQOJDTQKLXL
COPY 1/60/187	TranskribusXML/p345.xml	Y	C15163937	UWCGBDKXYSUFQSJHWAOJJVWR
COPY 1/60/187	TranskribusXML/p346.xml	N	C15163937	MTYPJBWGJJAILEFCJXOADGMZ
COPY 1/60/188	TranskribusXML/p347.xml	N	C15163938	VBQQEPXMFGKRBCXZHVOCBYMA
COPY 1/60/189	TranskribusXML/p348.xml	N		CYGVLRJOWWZXPAGOEHERSUVR
COPY 1/60/189	TranskribusXML/p349.xml	N		YGQCBXKSVBTPOQZMYTVOQUAY
COPY 1/60/189A	TranskribusXML/p350.xml	N	C15163939	IMIWHPWPOHEQWZIZFNQOLUDU
COPY 1/60/190	TranskribusXML/p351.xml	Y	C15163941	ARZARAAPEXLVZEDGBDEPGVJZ
COPY 1/60/190	TranskribusXML/p352.xml	N	C15163941	NZTVTNSZIRUXRQKRPKEHSPGS
COPY 1/60/191	TranskribusXML/p353.xml	Y	C15163942	EWWUFTLTQXUYSXGQTJLYWRRO
COPY 1/60/191	TranskribusXML/p354.xml	N	C15163942	VJKRDWCLHZKDDOJMCIUGBXMC
COPY 1/60/192	TranskribusXML/p355.xml	Y	C15163943	NNTRXXOILEVWSTCEGYVZHOCA
COPY 1/60/192	TranskribusXML/p356.xml	N	C15163943	LXZJGTZQGMHGCQTSJRIUVKRX
COPY 1/60/193	TranskribusXML/p357.xml	Y	C15163944	XYHYRXOSUHGSXPSVJWMKNCNU
COPY 1/60/193	TranskribusXML/p358.xml	N	C15163944	GFWZIAAUZUTXIUPCUPHUBKBV
COPY 1/60/194	TranskribusXML/p359.xml	Y	C15163945	HTIIFSDZVMACHDYZFBASVLGV
COPY 1/60/194	TranskribusXML/p360.xml	N	C15163945	BBWAMNTUHBGXNZIXIRMUOEGR
COPY 1/60/195	TranskribusXML/p361.xml	Y	C15163946	XCMFQAHPTISEWVWQGFUOVQKA
COPY 1/60/195	TranskribusXML/p362.xml	N	C15163946	ERJKVNQRYKFSYNZQTHFXISHM
COPY 1/60/196	TranskribusXML/p363.xml	Y	C15163947	YVXJPNTNSCOFZVIIGUCMIMXL
COPY 1/60/196	TranskribusXML/p364.xml	N	C15163947	PTLNOXZIXGGIBBSYFPAJRUAE
COPY 1/60/197	TranskribusXML/p365.xml	Y	C15163948	SIRFNGWRIKAEESRAQNWMZKHW
COPY 1/60/197	TranskribusXML/p366.xml	N	C15163948	DLVLDEXXWAECCAEYMFCHRHOR
COPY 1/60/198	TranskribusXML/p367.xml	N	C15163949	HTESFYUIFCOHTOKLPYCSQJTN
COPY 1/60/199	TranskribusXML/p368.xml	Y	C15163950	QVBOHFWURQOGKWDEPIHTHBQD
COPY 1/60/199	TranskribusXML/p369.xml	N	C15163950	SQCQLUGXYYFUUPCTZDIBREAM
COPY 1/60/200	TranskribusXML/p370.xml	Y	C15163951	UYHMNXKDQRDCJCXNTSLGWQVK
COPY 1/60/200	TranskribusXML/p371.xml	N	C15163951	KEXOFRBOSDFOEVKBFJPLOXTP
